Order_ID,Customer_ID,Customer_Name,City,Zone,Store_ID,Store_Name,Product_Category,Product_Name,Quantity,Unit_Price,Total_Price,Discount,Final_Price,Order_Timestamp,Delivery_Duration_Minutes,Delivery_Timestamp,Delivery_Status,Payment_Mode,Customer_Feedback
502643,31784,Customer_2643,Chennai,West,159,Store_42,Bakery,Milk,5,109.22,546.1,28.98,517.12,19-05-2023 2:03,30,19-05-2023 2:33,Delivered,Credit Card,Neutral
502644,95813,Customer_2644,Bangalore,East,144,Store_43,Dairy,Cheese,2,125.92,251.84,35.22,216.62,10-08-2023 3:33,49,10-08-2023 4:22,Delivered,UPI,No Feedback
502645,19472,Customer_2645,Delhi,South,192,Store_44,Vegetables,Apple,2,192.05,384.1,24.91,359.19,20-10-2023 17:46,54,20-10-2023 18:40,Delivered,Credit Card,Unhappy
502646,65395,Customer_2646,Kolkata,North,153,Store_45,Vegetables,Butter,1,143,143,12.49,130.51,16-01-2023 20:55,22,16-01-2023 21:17,Delivered,Wallet,Neutral
502647,14007,Customer_2647,Bangalore,East,192,Store_46,Bakery,Cheese,1,82.39,82.39,35.44,46.95,01-04-2023 1:32,49,01-04-2023 2:21,Cancelled,Credit Card,No Feedback
502648,83593,Customer_2648,Chennai,Central,104,Store_47,Snacks,Chips,8,40.89,327.12,29.52,297.6,29-06-2023 13:41,50,29-06-2023 14:31,Cancelled,UPI,Neutral
502649,66879,Customer_2649,Kolkata,West,177,Store_48,Fruits,Butter,7,71.6,501.2,34.66,466.54,03-05-2023 14:16,54,03-05-2023 15:10,Delivered,Wallet,Neutral
502650,52800,Customer_2650,Delhi,North,123,Store_49,Dairy,Banana,3,123.37,370.11,19.18,350.93,27-06-2023 13:57,11,27-06-2023 14:08,Delivered,Wallet,Unhappy
502651,94300,Customer_2651,Kolkata,Central,105,Store_50,Beverages,Banana,7,82.65,578.55,32.43,546.12,04-06-2023 6:25,11,04-06-2023 6:36,Delivered,UPI,Happy
502652,75671,Customer_2652,Kolkata,Central,179,Store_51,Bakery,Chips,9,104.2,937.8,22.8,915,15-02-2023 3:37,32,15-02-2023 4:09,Delayed,Wallet,Neutral
502653,81474,Customer_2653,Delhi,Central,140,Store_52,Bakery,Cheese,1,150.28,150.28,7.06,143.22,12-11-2023 15:50,36,12-11-2023 16:26,Cancelled,Wallet,Neutral
502654,55586,Customer_2654,Chennai,South,173,Store_53,Snacks,Butter,4,154.64,618.56,1.95,616.61,11-05-2023 17:15,27,11-05-2023 17:42,Cancelled,UPI,Unhappy
502655,74493,Customer_2655,Kolkata,North,184,Store_54,Beverages,Apple,4,172.61,690.44,41.71,648.73,16-10-2023 1:17,33,16-10-2023 1:50,Delayed,Wallet,No Feedback
502656,62259,Customer_2656,Mumbai,South,179,Store_55,Bakery,Soda,4,130.97,523.88,40.34,483.54,15-03-2023 20:37,15,15-03-2023 20:52,Delivered,Wallet,Neutral
502657,87413,Customer_2657,Mumbai,North,161,Store_56,Snacks,Butter,6,61.82,370.92,4.68,366.24,29-11-2023 22:06,32,29-11-2023 22:38,Delayed,Credit Card,Unhappy
502658,15617,Customer_2658,Delhi,West,191,Store_57,Vegetables,Milk,3,42.39,127.17,9.79,117.38,28-05-2023 16:01,33,28-05-2023 16:34,Cancelled,Credit Card,Happy
502659,83093,Customer_2659,Delhi,South,118,Store_58,Dairy,Chips,8,168.15,1345.2,32.34,1312.86,16-02-2023 18:39,40,16-02-2023 19:19,Delayed,UPI,Neutral
502660,48339,Customer_2660,Kolkata,West,163,Store_59,Snacks,Soda,3,131.44,394.32,29.71,364.61,03-01-2023 13:31,51,03-01-2023 14:22,Delayed,UPI,No Feedback
502661,65863,Customer_2661,Mumbai,Central,162,Store_60,Bakery,Banana,5,84.36,421.8,27.1,394.7,18-08-2023 8:16,28,18-08-2023 8:44,Delayed,Cash,No Feedback
502662,44505,Customer_2662,Kolkata,North,182,Store_61,Beverages,Apple,8,53.03,424.24,9.93,414.31,22-05-2023 21:58,17,22-05-2023 22:15,Cancelled,Credit Card,No Feedback
502663,81355,Customer_2663,Chennai,East,191,Store_62,Bakery,Bread,5,48.98,244.9,11.07,233.83,27-07-2023 13:25,39,27-07-2023 14:04,Cancelled,Wallet,Neutral
502664,16715,Customer_2664,Mumbai,Central,111,Store_63,Dairy,Milk,7,112.46,787.22,22,765.22,25-12-2023 14:49,32,25-12-2023 15:21,Delivered,Credit Card,Unhappy
502665,68611,Customer_2665,Chennai,Central,142,Store_64,Vegetables,Cheese,2,74.42,148.84,35.02,113.82,21-01-2023 23:31,53,22-01-2023 0:24,Delivered,Credit Card,Unhappy
502666,57550,Customer_2666,Kolkata,South,179,Store_65,Beverages,Milk,4,86.46,345.84,31.73,314.11,26-09-2023 1:44,24,26-09-2023 2:08,Delayed,Cash,Happy
502667,33895,Customer_2667,Kolkata,West,102,Store_66,Beverages,Apple,8,194.96,1559.68,18.86,1540.82,21-09-2023 21:12,51,21-09-2023 22:03,Cancelled,Wallet,Happy
502668,72191,Customer_2668,Kolkata,Central,125,Store_67,Beverages,Banana,9,163.2,1468.8,36.06,1432.74,14-07-2023 8:59,58,14-07-2023 9:57,Cancelled,Credit Card,No Feedback
502669,29330,Customer_2669,Bangalore,West,106,Store_68,Dairy,Butter,9,195.22,1756.98,30.49,1726.49,17-06-2023 10:18,10,17-06-2023 10:28,Cancelled,Wallet,Unhappy
502670,84552,Customer_2670,Kolkata,North,129,Store_69,Snacks,Soda,3,129.57,388.71,5.68,383.03,03-11-2023 19:49,43,03-11-2023 20:32,Cancelled,Cash,No Feedback
502671,22686,Customer_2671,Mumbai,West,181,Store_70,Bakery,Soda,3,24.08,72.24,45.11,27.13,25-06-2023 1:24,36,25-06-2023 2:00,Delayed,Credit Card,No Feedback
502672,53905,Customer_2672,Kolkata,West,122,Store_71,Fruits,Butter,1,45.32,45.32,48.78,-3.46,01-03-2023 23:50,45,02-03-2023 0:35,Cancelled,Cash,Unhappy
502673,66174,Customer_2673,Chennai,Central,168,Store_72,Snacks,Banana,7,151.18,1058.26,32.43,1025.83,13-10-2023 0:31,23,13-10-2023 0:54,Delayed,Credit Card,No Feedback
502674,39963,Customer_2674,Bangalore,West,163,Store_73,Bakery,Banana,7,177.89,1245.23,5.96,1239.27,08-02-2023 16:49,36,08-02-2023 17:25,Delivered,Wallet,Unhappy
502675,96023,Customer_2675,Kolkata,East,127,Store_74,Dairy,Butter,6,35.36,212.16,10.75,201.41,07-10-2023 13:27,46,07-10-2023 14:13,Delivered,Cash,No Feedback
502676,29458,Customer_2676,Mumbai,Central,127,Store_75,Bakery,Banana,5,153.37,766.85,8.45,758.4,22-02-2023 11:25,29,22-02-2023 11:54,Delayed,Cash,Happy
502677,72682,Customer_2677,Mumbai,Central,180,Store_76,Snacks,Soda,7,15.82,110.74,15.83,94.91,14-06-2023 1:18,59,14-06-2023 2:17,Delayed,Credit Card,No Feedback
502678,14609,Customer_2678,Delhi,East,167,Store_77,Bakery,Apple,2,76.89,153.78,44.13,109.65,29-11-2023 2:30,25,29-11-2023 2:55,Delayed,Credit Card,Neutral
502679,76954,Customer_2679,Kolkata,North,121,Store_78,Vegetables,Banana,5,46.7,233.5,2.73,230.77,01-04-2023 5:16,35,01-04-2023 5:51,Cancelled,Cash,Unhappy
502680,43614,Customer_2680,Mumbai,East,180,Store_79,Fruits,Bread,8,22.47,179.76,4.12,175.64,16-07-2023 6:36,51,16-07-2023 7:27,Cancelled,Credit Card,Happy
502681,51029,Customer_2681,Bangalore,West,173,Store_80,Dairy,Bread,8,147.33,1178.64,43.2,1135.44,14-02-2023 2:20,56,14-02-2023 3:16,Delivered,Cash,Unhappy
502682,76887,Customer_2682,Kolkata,Central,152,Store_81,Dairy,Bread,1,93.79,93.79,49.01,44.78,21-07-2023 14:19,14,21-07-2023 14:33,Cancelled,Credit Card,Happy
502683,90190,Customer_2683,Kolkata,North,125,Store_82,Bakery,Banana,2,89.34,178.68,45.46,133.22,08-06-2023 11:01,29,08-06-2023 11:30,Delayed,UPI,Happy
502684,23245,Customer_2684,Chennai,Central,125,Store_83,Fruits,Milk,5,193.86,969.3,14.91,954.39,23-06-2023 12:56,57,23-06-2023 13:53,Cancelled,Credit Card,Unhappy
502685,83068,Customer_2685,Mumbai,East,143,Store_84,Vegetables,Soda,9,75.91,683.19,6.49,676.7,06-09-2023 3:26,35,06-09-2023 4:01,Delivered,UPI,No Feedback
502686,60923,Customer_2686,Chennai,North,155,Store_85,Snacks,Soda,3,68.72,206.16,40.05,166.11,18-06-2023 16:54,30,18-06-2023 17:24,Delivered,Cash,Unhappy
502687,93085,Customer_2687,Mumbai,Central,107,Store_86,Fruits,Chips,8,83.84,670.72,27.87,642.85,20-06-2023 7:57,57,20-06-2023 8:54,Delivered,UPI,Neutral
502688,72097,Customer_2688,Delhi,North,112,Store_87,Dairy,Chips,2,41.81,83.62,27.69,55.93,01-11-2023 21:48,59,01-11-2023 22:47,Delivered,Cash,Happy
502689,25324,Customer_2689,Mumbai,North,139,Store_88,Snacks,Cheese,1,67.39,67.39,13.12,54.27,23-04-2023 23:40,57,24-04-2023 0:37,Delivered,Credit Card,Unhappy
502690,11550,Customer_2690,Delhi,Central,107,Store_89,Beverages,Butter,5,149.45,747.25,28.25,719,01-04-2023 19:34,56,01-04-2023 20:30,Delivered,Cash,Happy
502691,27077,Customer_2691,Bangalore,Central,148,Store_90,Beverages,Bread,4,162.31,649.24,14.33,634.91,29-11-2023 2:13,13,29-11-2023 2:26,Delivered,Credit Card,Unhappy
502692,30670,Customer_2692,Kolkata,West,119,Store_91,Dairy,Apple,8,95.34,762.72,21.54,741.18,07-07-2023 16:58,56,07-07-2023 17:54,Delayed,Credit Card,Neutral
502693,26078,Customer_2693,Chennai,East,164,Store_92,Beverages,Cheese,1,120.67,120.67,21.43,99.24,18-04-2023 12:18,45,18-04-2023 13:03,Delivered,Credit Card,Neutral
502694,69070,Customer_2694,Mumbai,East,184,Store_93,Fruits,Milk,8,181.85,1454.8,33.43,1421.37,07-07-2023 10:45,47,07-07-2023 11:32,Cancelled,Credit Card,Neutral
502695,50404,Customer_2695,Mumbai,South,126,Store_94,Vegetables,Apple,2,48.32,96.64,46.55,50.09,20-11-2023 1:22,16,20-11-2023 1:38,Cancelled,UPI,Neutral
502696,79405,Customer_2696,Kolkata,South,142,Store_95,Bakery,Apple,1,118.96,118.96,31.73,87.23,20-04-2023 18:32,31,20-04-2023 19:03,Delayed,Wallet,Happy
502697,74359,Customer_2697,Kolkata,South,170,Store_96,Dairy,Butter,7,35.06,245.42,16.21,229.21,27-11-2023 14:38,24,27-11-2023 15:02,Delayed,UPI,Neutral
502698,48534,Customer_2698,Chennai,East,154,Store_97,Vegetables,Banana,7,73.22,512.54,45.37,467.17,10-01-2023 9:52,23,10-01-2023 10:15,Delayed,Credit Card,No Feedback
502699,33232,Customer_2699,Mumbai,South,146,Store_98,Beverages,Apple,7,18.84,131.88,14.33,117.55,01-06-2023 14:26,22,01-06-2023 14:48,Delayed,Cash,Happy
502700,86020,Customer_2700,Delhi,West,156,Store_99,Snacks,Milk,8,38,304,32.84,271.16,11-05-2023 4:15,58,11-05-2023 5:13,Delayed,UPI,Unhappy
502701,10090,Customer_2701,Delhi,East,170,Store_0,Bakery,Soda,2,48.27,96.54,29.53,67.01,24-06-2023 20:00,10,24-06-2023 20:10,Cancelled,UPI,Neutral
502702,45687,Customer_2702,Mumbai,North,138,Store_1,Bakery,Apple,2,33.49,66.98,5.9,61.08,28-05-2023 4:59,12,28-05-2023 5:11,Delivered,Cash,No Feedback
502703,58244,Customer_2703,Bangalore,West,108,Store_2,Dairy,Apple,7,50.9,356.3,24.74,331.56,10-06-2023 11:37,39,10-06-2023 12:16,Cancelled,UPI,Neutral
502704,14958,Customer_2704,Chennai,Central,168,Store_3,Bakery,Banana,7,74.99,524.93,33.81,491.12,12-09-2023 4:51,51,12-09-2023 5:42,Cancelled,Cash,Neutral
502705,63575,Customer_2705,Kolkata,South,182,Store_4,Bakery,Apple,8,71.58,572.64,32.24,540.4,04-08-2023 23:04,24,04-08-2023 23:28,Delivered,Credit Card,Happy
502706,39508,Customer_2706,Kolkata,Central,161,Store_5,Bakery,Soda,4,54.76,219.04,33.41,185.63,12-04-2023 14:27,47,12-04-2023 15:14,Delayed,Cash,Unhappy
502707,97875,Customer_2707,Chennai,Central,134,Store_6,Beverages,Soda,2,73.12,146.24,43.2,103.04,13-07-2023 11:29,27,13-07-2023 11:56,Delayed,Wallet,Unhappy
502708,97879,Customer_2708,Mumbai,South,168,Store_7,Bakery,Cheese,8,10.94,87.52,20.6,66.92,12-05-2023 4:10,34,12-05-2023 4:44,Delivered,Credit Card,Neutral
502709,74917,Customer_2709,Bangalore,Central,187,Store_8,Vegetables,Milk,9,127.86,1150.74,41.82,1108.92,06-02-2023 20:32,52,06-02-2023 21:24,Cancelled,UPI,No Feedback
502710,63068,Customer_2710,Mumbai,East,111,Store_9,Snacks,Soda,1,88.69,88.69,45.86,42.83,26-06-2023 8:37,31,26-06-2023 9:08,Delivered,Wallet,Neutral
502711,45008,Customer_2711,Mumbai,North,193,Store_10,Vegetables,Banana,1,109.04,109.04,25.97,83.07,07-10-2023 5:03,25,07-10-2023 5:28,Cancelled,Wallet,No Feedback
502712,44557,Customer_2712,Delhi,North,156,Store_11,Snacks,Chips,6,100.56,603.36,45.99,557.37,18-04-2023 9:14,41,18-04-2023 9:55,Cancelled,Credit Card,No Feedback
502713,46069,Customer_2713,Kolkata,South,149,Store_12,Beverages,Butter,3,120.8,362.4,44.97,317.43,19-02-2023 17:09,52,19-02-2023 18:01,Cancelled,Wallet,Happy
502714,12418,Customer_2714,Mumbai,West,145,Store_13,Vegetables,Banana,5,163.89,819.45,41.85,777.6,25-07-2023 21:37,23,25-07-2023 22:00,Cancelled,Cash,Neutral
502715,70496,Customer_2715,Mumbai,Central,110,Store_14,Beverages,Milk,1,154.91,154.91,31.95,122.96,15-03-2023 13:38,48,15-03-2023 14:26,Delayed,Wallet,Neutral
502716,43448,Customer_2716,Delhi,West,182,Store_15,Dairy,Milk,7,118.02,826.14,23.48,802.66,01-09-2023 14:10,58,01-09-2023 15:08,Cancelled,UPI,Happy
502717,27515,Customer_2717,Delhi,East,123,Store_16,Bakery,Apple,6,69.66,417.96,12.24,405.72,02-09-2023 14:54,35,02-09-2023 15:29,Delivered,Cash,Unhappy
502718,82054,Customer_2718,Bangalore,Central,135,Store_17,Snacks,Apple,8,189.45,1515.6,22.68,1492.92,27-12-2023 4:06,25,27-12-2023 4:31,Delivered,Wallet,Unhappy
502719,65422,Customer_2719,Mumbai,North,149,Store_18,Beverages,Milk,3,16.95,50.85,45.65,5.2,14-12-2023 22:46,22,14-12-2023 23:08,Cancelled,UPI,Happy
502720,16670,Customer_2720,Mumbai,West,190,Store_19,Vegetables,Butter,9,42.98,386.82,14.54,372.28,13-11-2023 5:21,37,13-11-2023 5:58,Cancelled,Credit Card,No Feedback
502721,34249,Customer_2721,Kolkata,Central,109,Store_20,Snacks,Milk,3,186.95,560.85,42.88,517.97,30-09-2023 5:30,10,30-09-2023 5:40,Delayed,Wallet,Unhappy
502722,40072,Customer_2722,Mumbai,North,111,Store_21,Beverages,Soda,6,112.84,677.04,21.33,655.71,11-11-2023 22:29,28,11-11-2023 22:57,Cancelled,Wallet,Neutral
502723,33196,Customer_2723,Kolkata,South,180,Store_22,Beverages,Butter,5,110.9,554.5,39.61,514.89,06-04-2023 13:36,31,06-04-2023 14:07,Delayed,Cash,Unhappy
502724,74238,Customer_2724,Mumbai,East,106,Store_23,Beverages,Soda,4,122.08,488.32,18.74,469.58,27-11-2023 11:50,27,27-11-2023 12:17,Cancelled,UPI,Unhappy
502725,41534,Customer_2725,Kolkata,South,144,Store_24,Snacks,Milk,9,43.04,387.36,4.84,382.52,16-04-2023 13:15,10,16-04-2023 13:25,Delivered,Wallet,No Feedback
502726,69885,Customer_2726,Kolkata,East,127,Store_25,Vegetables,Milk,3,24.81,74.43,19.51,54.92,15-12-2023 8:32,11,15-12-2023 8:43,Delayed,Wallet,Neutral
502727,39602,Customer_2727,Kolkata,Central,159,Store_26,Dairy,Soda,4,44.65,178.6,44.64,133.96,10-05-2023 11:58,38,10-05-2023 12:36,Cancelled,Wallet,Unhappy
502728,76774,Customer_2728,Mumbai,North,181,Store_27,Beverages,Cheese,2,72.45,144.9,23.18,121.72,14-06-2023 9:57,17,14-06-2023 10:14,Delayed,Cash,Happy
502729,30140,Customer_2729,Bangalore,East,131,Store_28,Snacks,Cheese,3,176.49,529.47,19.05,510.42,17-04-2023 7:48,56,17-04-2023 8:44,Cancelled,Cash,No Feedback
502730,94410,Customer_2730,Kolkata,East,168,Store_29,Dairy,Chips,2,192.34,384.68,49.84,334.84,04-11-2023 18:48,45,04-11-2023 19:33,Delivered,UPI,Neutral
502731,37470,Customer_2731,Mumbai,Central,146,Store_30,Fruits,Cheese,8,66.01,528.08,26.5,501.58,11-03-2023 15:49,56,11-03-2023 16:45,Delayed,Credit Card,No Feedback
502732,92626,Customer_2732,Mumbai,East,169,Store_31,Vegetables,Butter,7,163.45,1144.15,1.57,1142.58,21-05-2023 3:39,46,21-05-2023 4:25,Delayed,Wallet,No Feedback
502733,70356,Customer_2733,Kolkata,West,175,Store_32,Fruits,Cheese,6,46.76,280.56,5.82,274.74,14-01-2023 16:04,16,14-01-2023 16:20,Cancelled,UPI,Happy
502734,78686,Customer_2734,Delhi,West,196,Store_33,Vegetables,Soda,8,163.38,1307.04,15.5,1291.54,06-02-2023 15:47,31,06-02-2023 16:18,Delivered,Wallet,Unhappy
502735,23872,Customer_2735,Chennai,North,169,Store_34,Vegetables,Apple,7,123.13,861.91,42.44,819.47,07-12-2023 18:27,44,07-12-2023 19:11,Delayed,Cash,Unhappy
502736,76271,Customer_2736,Bangalore,Central,126,Store_35,Snacks,Butter,9,175.41,1578.69,23.74,1554.95,05-09-2023 0:27,24,05-09-2023 0:51,Delivered,Cash,Happy
502737,86000,Customer_2737,Kolkata,South,110,Store_36,Dairy,Butter,9,32.25,290.25,2.42,287.83,13-07-2023 18:22,58,13-07-2023 19:20,Cancelled,Cash,Neutral
502738,51665,Customer_2738,Delhi,Central,102,Store_37,Dairy,Butter,4,103.9,415.6,10.19,405.41,13-01-2023 4:44,44,13-01-2023 5:28,Delivered,Credit Card,Neutral
502739,43488,Customer_2739,Chennai,South,183,Store_38,Dairy,Bread,1,95.54,95.54,6.62,88.92,18-12-2023 10:49,58,18-12-2023 11:47,Delayed,Wallet,Neutral
502740,94222,Customer_2740,Chennai,South,100,Store_39,Beverages,Butter,2,130.63,261.26,38.94,222.32,13-01-2023 21:28,31,13-01-2023 21:59,Delayed,Wallet,Neutral
502741,44150,Customer_2741,Bangalore,Central,189,Store_40,Fruits,Chips,3,45.14,135.42,12.49,122.93,10-09-2023 11:06,33,10-09-2023 11:39,Delivered,Wallet,Happy
502742,85791,Customer_2742,Delhi,East,116,Store_41,Fruits,Banana,7,186.92,1308.44,21.15,1287.29,19-02-2023 10:28,11,19-02-2023 10:39,Delayed,UPI,Happy
502743,84347,Customer_2743,Delhi,Central,172,Store_42,Dairy,Butter,1,121.06,121.06,28.18,92.88,18-12-2023 20:26,54,18-12-2023 21:20,Delayed,UPI,Happy
502744,16289,Customer_2744,Bangalore,West,105,Store_43,Dairy,Banana,8,196.02,1568.16,41.76,1526.4,20-04-2023 23:27,48,21-04-2023 0:15,Delivered,Credit Card,Neutral
502745,32978,Customer_2745,Kolkata,South,134,Store_44,Beverages,Banana,1,13.81,13.81,19.16,-5.35,02-10-2023 7:45,47,02-10-2023 8:32,Delayed,Credit Card,No Feedback
502746,36436,Customer_2746,Kolkata,East,154,Store_45,Vegetables,Bread,4,28.36,113.44,2.94,110.5,22-12-2023 7:33,27,22-12-2023 8:00,Cancelled,Credit Card,Happy
502747,21995,Customer_2747,Chennai,West,193,Store_46,Beverages,Cheese,6,188.57,1131.42,3.26,1128.16,11-07-2023 3:05,59,11-07-2023 4:04,Cancelled,UPI,Happy
502748,87377,Customer_2748,Delhi,West,137,Store_47,Bakery,Chips,2,73.5,147,6.97,140.03,04-05-2023 0:04,36,04-05-2023 0:40,Delayed,Wallet,Neutral
502749,91928,Customer_2749,Delhi,South,146,Store_48,Vegetables,Apple,3,26.06,78.18,41.4,36.78,31-03-2023 18:35,54,31-03-2023 19:29,Delayed,Cash,No Feedback
502750,81758,Customer_2750,Bangalore,West,156,Store_49,Bakery,Bread,3,176.68,530.04,21.24,508.8,28-12-2023 22:53,12,28-12-2023 23:05,Delayed,Cash,Unhappy
502751,96959,Customer_2751,Bangalore,North,122,Store_50,Beverages,Milk,6,163.37,980.22,35.01,945.21,28-01-2023 8:59,34,28-01-2023 9:33,Delayed,Credit Card,No Feedback
502752,49178,Customer_2752,Chennai,West,132,Store_51,Bakery,Chips,5,92.07,460.35,37.68,422.67,06-08-2023 20:44,57,06-08-2023 21:41,Delayed,Cash,Unhappy
502753,56580,Customer_2753,Kolkata,North,185,Store_52,Fruits,Soda,4,38.07,152.28,41.05,111.23,06-08-2023 18:02,39,06-08-2023 18:41,Cancelled,Cash,Neutral
502754,46430,Customer_2754,Kolkata,East,141,Store_53,Beverages,Chips,3,121.42,364.26,21.51,342.75,25-05-2023 9:44,49,25-05-2023 10:33,Cancelled,Wallet,Unhappy
502755,27130,Customer_2755,Kolkata,Central,174,Store_54,Dairy,Milk,9,38.26,344.34,8.3,336.04,02-02-2023 6:20,11,02-02-2023 6:31,Delivered,Wallet,Neutral
502756,32687,Customer_2756,Mumbai,North,172,Store_55,Fruits,Chips,1,71.25,71.25,42.02,29.23,13-06-2023 5:10,36,13-06-2023 5:46,Delayed,Wallet,Unhappy
502757,24568,Customer_2757,Mumbai,Central,100,Store_56,Bakery,Cheese,6,176.75,1060.5,26.25,1034.25,22-01-2023 17:29,10,22-01-2023 17:39,Cancelled,UPI,No Feedback
502758,15958,Customer_2758,Chennai,North,131,Store_57,Bakery,Banana,6,144.94,869.64,23.28,846.36,12-09-2023 17:31,26,12-09-2023 17:57,Cancelled,Cash,Unhappy
502759,23123,Customer_2759,Mumbai,Central,189,Store_58,Dairy,Soda,5,152.75,763.75,35.85,727.9,08-07-2023 0:36,23,08-07-2023 0:59,Cancelled,UPI,Happy
502760,70412,Customer_2760,Bangalore,Central,194,Store_59,Fruits,Chips,2,45.32,90.64,41.22,49.42,17-11-2023 22:21,20,17-11-2023 22:41,Delivered,UPI,Neutral
502761,17284,Customer_2761,Mumbai,West,133,Store_60,Dairy,Banana,9,24.41,219.69,36.68,183.01,12-01-2023 16:31,35,12-01-2023 17:06,Cancelled,UPI,Neutral
502762,85674,Customer_2762,Bangalore,West,189,Store_61,Dairy,Chips,5,54.22,271.1,7.43,263.67,13-01-2023 20:59,37,13-01-2023 21:36,Delivered,Cash,Unhappy
502763,81582,Customer_2763,Mumbai,East,132,Store_62,Beverages,Apple,4,142.04,568.16,35.83,532.33,21-05-2023 6:40,26,21-05-2023 7:06,Delivered,Wallet,Happy
502764,12806,Customer_2764,Chennai,West,101,Store_63,Dairy,Chips,8,176.82,1414.56,2.64,1411.92,18-01-2023 20:15,39,18-01-2023 20:54,Cancelled,Wallet,Unhappy
502765,90933,Customer_2765,Mumbai,North,174,Store_64,Vegetables,Apple,5,114.12,570.6,44.2,526.4,11-03-2023 11:12,23,11-03-2023 11:35,Delayed,Wallet,Neutral
502766,85515,Customer_2766,Bangalore,Central,180,Store_65,Dairy,Butter,8,160.1,1280.8,46.26,1234.54,12-07-2023 9:28,14,12-07-2023 9:42,Delivered,Cash,Neutral
502767,77422,Customer_2767,Chennai,North,104,Store_66,Vegetables,Chips,3,108.35,325.05,26.45,298.6,02-07-2023 18:47,18,02-07-2023 19:05,Delivered,Credit Card,Unhappy
502768,13437,Customer_2768,Kolkata,South,170,Store_67,Beverages,Apple,3,164.8,494.4,10.67,483.73,10-04-2023 6:26,51,10-04-2023 7:17,Cancelled,Wallet,Neutral
502769,74554,Customer_2769,Kolkata,West,106,Store_68,Vegetables,Bread,9,192.3,1730.7,16.89,1713.81,18-06-2023 15:11,49,18-06-2023 16:00,Cancelled,UPI,No Feedback
502770,39262,Customer_2770,Mumbai,Central,171,Store_69,Dairy,Soda,9,25.63,230.67,44.37,186.3,15-08-2023 18:27,22,15-08-2023 18:49,Delivered,Wallet,No Feedback
502771,38572,Customer_2771,Delhi,Central,108,Store_70,Snacks,Cheese,2,12.91,25.82,48.11,-22.29,18-07-2023 9:18,12,18-07-2023 9:30,Cancelled,Credit Card,Unhappy
502772,63515,Customer_2772,Kolkata,South,144,Store_71,Beverages,Milk,3,193.84,581.52,2.88,578.64,23-05-2023 16:19,23,23-05-2023 16:42,Delivered,Wallet,Neutral
502773,80947,Customer_2773,Mumbai,East,188,Store_72,Snacks,Apple,1,188.31,188.31,0.68,187.63,03-12-2023 16:16,24,03-12-2023 16:40,Delayed,UPI,Happy
502774,88407,Customer_2774,Bangalore,East,191,Store_73,Beverages,Cheese,9,34.77,312.93,27.46,285.47,03-06-2023 9:39,45,03-06-2023 10:24,Delayed,Credit Card,Happy
502775,50367,Customer_2775,Chennai,South,198,Store_74,Bakery,Milk,3,151.37,454.11,10.05,444.06,08-03-2023 4:36,37,08-03-2023 5:13,Delayed,Wallet,Unhappy
502776,74066,Customer_2776,Bangalore,Central,180,Store_75,Dairy,Chips,3,127.36,382.08,39.77,342.31,05-12-2023 4:11,26,05-12-2023 4:37,Delayed,Wallet,No Feedback
502777,20086,Customer_2777,Bangalore,West,197,Store_76,Beverages,Cheese,5,93.48,467.4,49.14,418.26,13-10-2023 11:50,11,13-10-2023 12:01,Cancelled,Wallet,No Feedback
502778,74722,Customer_2778,Delhi,West,121,Store_77,Fruits,Apple,3,91.28,273.84,4.39,269.45,18-05-2023 4:47,52,18-05-2023 5:39,Cancelled,Credit Card,No Feedback
502779,11659,Customer_2779,Kolkata,Central,142,Store_78,Snacks,Butter,3,87.09,261.27,2.05,259.22,03-06-2023 14:20,50,03-06-2023 15:10,Cancelled,Cash,Neutral
502780,51459,Customer_2780,Chennai,East,119,Store_79,Vegetables,Milk,9,135.36,1218.24,21.09,1197.15,06-12-2023 4:46,32,06-12-2023 5:18,Delivered,UPI,Unhappy
502781,65826,Customer_2781,Mumbai,East,148,Store_80,Dairy,Apple,7,166.5,1165.5,16.23,1149.27,26-03-2023 8:39,23,26-03-2023 9:02,Delayed,UPI,Neutral
502782,63658,Customer_2782,Kolkata,West,199,Store_81,Bakery,Butter,1,137.91,137.91,19.29,118.62,30-03-2023 5:54,11,30-03-2023 6:05,Cancelled,Wallet,Unhappy
502783,30495,Customer_2783,Kolkata,East,149,Store_82,Snacks,Chips,9,93.45,841.05,16.3,824.75,12-12-2023 4:54,47,12-12-2023 5:41,Delayed,Wallet,Happy
502784,86547,Customer_2784,Bangalore,South,159,Store_83,Bakery,Milk,4,30.72,122.88,5.82,117.06,06-04-2023 13:44,18,06-04-2023 14:02,Delivered,Cash,Unhappy
502785,33964,Customer_2785,Chennai,East,158,Store_84,Vegetables,Butter,4,50.52,202.08,44.47,157.61,08-01-2023 7:42,50,08-01-2023 8:32,Delivered,Cash,Neutral
502786,96797,Customer_2786,Mumbai,East,119,Store_85,Beverages,Butter,1,178.72,178.72,0.22,178.5,03-05-2023 15:05,58,03-05-2023 16:03,Delivered,Cash,Unhappy
502787,92053,Customer_2787,Bangalore,Central,189,Store_86,Snacks,Milk,5,146.34,731.7,6.61,725.09,24-01-2023 6:10,12,24-01-2023 6:22,Delivered,Cash,Happy
502788,38437,Customer_2788,Mumbai,Central,189,Store_87,Bakery,Milk,4,98.39,393.56,11.57,381.99,15-03-2023 1:37,30,15-03-2023 2:07,Cancelled,Wallet,Happy
